-9.957983978626011, 61.991207534767454
-9.641550705717023, 61.673715956598244
-9.30081711586352, 67.13823446547849
-8.984424547003016, 72.62717540344784
-8.655861467646012, 78.10390512687354
-8.315168581840993, 89.37485615189144
-7.986646206532472, 100.65801839145479
-7.585100768244955, 111.86791334374993
-7.2322780759919185, 128.93308567036365
-6.915966915228381, 146.03489164061102
-6.538843906030829, 168.8820740542751
-6.222614153364258, 197.5967450568014
-5.930725421690685, 226.33583848841863
-5.565935739183567, 272.4209621811842
-5.736160069940626, 249.3661891202555
-5.322769753544476, 307.01533298712
-5.091814982450368, 347.42834752373983
-4.909582957390741, 393.69663943468004
-4.715180421834615, 439.9527201310757
-4.545159611319971, 492.039655772699
-4.375179504853811, 549.9330239304627
-4.21736990888415, 607.8386033027709
-4.059641721011456, 677.357047707359
-3.9141247476837435, 752.6941358426293
-3.7686484784045167, 833.8376564940409
-3.6353834236702713, 920.7998208761355
-3.5264186858805413, 1001.9799751711807
-3.4174946521392933, 1088.9665619823663
-3.296481515998515, 1187.5538026112845
-3.1755904920031846, 1303.560340788621
-3.078999784952371, 1413.7848688789081
-2.9824904859985235, 1535.6222620014742
-2.8860218910931597, 1663.2660876401787
-2.777545601885228, 1814.1234321288966
-2.6932475174763635, 1941.7794689821476
-2.609152953309918, 2098.467668416094
-2.5369846753490677, 2220.329483967749
-2.4770276119332024, 2348.00994325009
-2.4051035582632547, 2504.7103538985803
-2.3451871988958697, 2638.1972456970607
-2.29731923787954, 2754.2770511616673
-2.249410572814721, 2864.5504241101335
-2.2137538263433747, 2986.448873305426
-2.1540002831699248, 3143.1614951684614
-2.106254434299041, 3276.6605981814855
-2.058589993525125, 3421.7725662267885
-2.01104766489666, 3584.303831820511
-1.9635053362681933, 3746.835097414232
-1.9280521100392587, 3897.7657091902183
-1.8805504854592758, 4066.103407300079
-1.8450158511333754, 4205.421154043788
-1.797392114407943, 4356.33955460523
-1.7498090817309944, 4513.064387682812
-1.677885028061045, 4669.764798331304
-1.6059609743910954, 4826.4652089797955
-1.509614491631181, 4971.5283321669185
-1.37675647738177, 5116.554821710406
-1.2191911057030076, 5209.298996179551
-0.9884398548513147, 5278.744173296868
-0.6599988876397607, 5301.6402005687105
-0.35577682927575793, 5307.141352721226
-0.039343556366770116, 5306.823861143056
0.2405781850527191, 5306.543003208521
0.508329415975707, 5306.274356488531
0.7882918614436818, 5300.187066037857
0.9952719479811378, 5288.366610358315
-0.8181748200457744, 5295.992513841657
-1.1099414395738947, 5249.834122861621
-1.4493317958274492, 5052.757331320144
-1.557808085035381, 4901.899986831427
-1.6419840572987958, 4756.824652429758
-1.7138267028717777, 4588.5113767489875
-1.3040997508391214, 5168.73944706839
1.1293103796365678, 5265.006556933762
1.275722842030909, 5212.602129713969
1.3978756915292205, 5148.609259890986
1.483598417635001, 5073.0401586793605
1.557191337292764, 4991.67683616614
1.6309063690959764, 4892.8942161045015
1.6924508904026911, 4794.123807257409
1.7418656052613866, 4689.55917710872
1.7914024322655333, 4567.575249411615
1.8286466366277327, 4463.022830477472
1.8660536571838602, 4335.244681478773
1.9033385655945434, 4224.88583002849
1.9408269942476384, 4085.494815997512
1.9784375350461882, 3928.6845044181146
2.0160480758447346, 3771.874192838718
2.0535365044978295, 3632.483178807739
2.0909028210054803, 3510.5114623251784
2.140968800639909, 3313.043911918262
2.115935810822693, 3411.77768712172
2.1782537090505887, 3202.685060467981
2.2155793215097486, 3086.519776501559
2.26523826065935, 2947.1165512560356
2.3025638731185136, 2830.9512672896144
2.352019292025693, 2720.5802046247873
2.4015968230783233, 2592.7898444115426
2.4510929460339863, 2476.612349230576
2.5129630997285677, 2331.3904802543684
2.5747518453261815, 2197.781476310438
2.6486703973718075, 2069.966693668104
2.7225889494174407, 1942.1519110257696
2.8088408281535013, 1791.0991871043316
2.894848482598663, 1674.8850582797304
2.9808968410923047, 1552.8644969389898
3.091408332724404, 1413.4002156207407
3.201797712211045, 1291.35523185091
3.3365281126906883, 1169.2858256519903
3.495762350357266, 1023.9662669594227
3.6425818532364413, 913.4975145782355
3.7893199480186492, 814.6416272293272
3.935935930655413, 733.2050374288374
4.094681719740189, 657.5626689299406
4.302190958907927, 570.2585905405867
4.546211729565167, 482.91787850759647
4.753558152538977, 418.83953018280044
4.997375402953798, 360.5309807305066
5.314256420396104, 296.3427314748051
5.618844815196459, 249.5859909820656
5.972074547934325, 208.58683814728556
6.349604597616709, 173.3696953995559
6.739223749698626, 149.7532064695588
7.189736158311527, 120.26922895069765
7.542762370806978, 108.30223869661495
7.920129604295431, 96.31082601344133
8.285326327287384, 84.33162454481317
8.638311835734351, 78.17106680686902
9.02776817162234, 77.78030794142978
9.441606232551804, 71.55869413076107
9.72152797397129, 71.27783619622642
9.97710869439778, 71.02140069078177
